DATE,MONTH,cloud_cover,wind_speed,wind_gust,humidity,precipitation,sunshine,temp_mean,temp_min,temp_max
20111123,11,6,2.1,6.2,0.94,0.02,0.0,7.5,0.1,10.3
20111124,11,6,3.1,9.8,0.93,0.0,0.0,7.2,5.4,8.5
20111125,11,5,5.2,11.3,0.83,0.01,2.1,5.7,1.6,8.2
20111126,11,6,5.9,12.9,0.85,0.0,2.0,7.4,2.5,10.9
20111127,11,6,7.0,15.8,0.83,0.4,0.0,8.5,3.4,11.2
20111128,11,1,3.2,8.7,0.86,0.0,7.2,4.4,-0.5,8.7
20111129,11,4,6.0,11.9,0.84,0.04,4.6,5.9,1.2,9.9
20111130,11,3,4.2,11.1,0.82,0.0,6.3,7.2,3.0,10.6
20111201,12,8,6.4,12.7,0.85,0.47,0.0,9.3,5.0,12.8
20111202,12,6,5.1,14.3,0.86,0.23,1.2,7.8,4.2,13.4
20111203,12,7,6.9,17.1,0.85,0.54,0.0,7.5,4.9,9.7
20111204,12,7,5.4,13.0,0.83,0.34,0.0,8.2,4.8,9.2
20111205,12,5,6.1,15.0,0.85,0.56,2.5,4.0,1.4,6.3
20111206,12,5,6.3,16.7,0.84,0.25,1.1,4.1,2.2,6.7
20111207,12,6,8.2,24.7,0.76,0.37,2.7,6.6,3.1,8.5
20111208,12,6,7.8,19.4,0.77,0.64,0.0,6.9,0.9,10.9
20111209,12,4,7.2,19.6,0.74,0.04,4.0,6.1,2.4,11.4
20111210,12,3,4.3,9.7,0.85,0.0,5.2,2.3,-0.3,6.0
20111211,12,5,4.8,10.5,0.81,0.06,1.3,2.3,-1.2,5.4
20111212,12,6,5.7,11.2,0.84,0.93,1.8,6.6,5.0,8.0
20111213,12,7,8.8,22.6,0.8,0.38,0.0,7.3,4.6,11.6
20111214,12,6,7.0,16.9,0.83,0.52,0.2,6.0,3.5,9.0
20111215,12,6,7.4,18.2,0.76,0.96,0.0,6.1,4.6,7.3
20111216,12,8,7.4,18.6,0.92,1.09,0.0,4.5,2.5,9.5
20111217,12,5,4.3,14.3,0.88,0.34,2.7,3.5,0.3,6.8
20111218,12,6,4.0,10.0,0.91,0.11,3.4,2.0,-0.1,5.1
20111219,12,8,4.5,12.9,0.89,0.51,0.0,1.9,0.4,3.2
20111220,12,7,4.9,14.0,0.94,0.33,0.1,2.9,0.0,6.1
20111221,12,7,2.8,7.1,0.92,0.11,0.0,4.4,3.2,5.5
20111222,12,8,3.6,7.5,0.98,0.52,0.0,7.8,5.0,9.7
20111223,12,8,4.7,11.5,0.92,0.22,0.0,8.8,7.3,9.8
20111224,12,5,5.9,15.7,0.85,0.01,3.1,5.5,2.7,8.1
20111225,12,8,5.6,10.6,0.9,0.03,0.0,7.3,4.5,9.3
20111226,12,8,5.1,9.4,0.96,0.01,0.0,9.1,8.4,9.6
20111227,12,8,3.4,8.7,0.84,0.0,0.0,8.5,6.6,9.8
20111228,12,7,6.1,11.5,0.86,0.06,2.0,6.7,5.5,8.0
20111229,12,6,7.7,17.6,0.84,0.83,0.3,5.4,4.1,7.4
20111230,12,6,5.6,18.9,0.86,0.19,0.5,4.2,1.0,6.2
20111231,12,8,4.1,10.0,0.95,0.7,0.0,5.7,2.6,10.4
20120101,1,8,5.8,16.8,0.91,0.63,0.0,12.1,10.2,14.6
20120102,1,6,5.2,16.7,0.88,0.31,0.0,7.8,3.7,14.0
20120103,1,6,9.2,23.0,0.78,0.3,0.0,8.0,3.8,12.2
20120104,1,6,8.4,22.4,0.76,0.61,0.4,6.5,4.3,7.4
20120105,1,6,10.1,22.7,0.81,0.97,0.4,6.9,2.6,9.4
20120106,1,6,5.8,15.2,0.82,0.28,0.7,5.7,3.3,8.0
20120107,1,7,6.0,19.9,0.86,0.59,0.2,6.4,3.7,9.2
20120108,1,7,4.5,10.6,0.87,0.39,0.0,6.2,5.3,7.5
20120109,1,8,3.8,8.7,0.93,0.1,0.0,7.2,4.7,8.7
20120110,1,7,2.9,7.0,0.88,0.0,2.0,7.4,2.2,9.7
20120111,1,8,3.8,8.6,0.85,0.0,0.0,8.6,7.2,9.8
20120112,1,6,6.5,14.5,0.85,0.34,0.0,7.8,4.0,9.1
20120113,1,4,4.7,11.3,0.79,0.0,3.2,4.5,2.2,6.7
20120114,1,6,2.4,7.1,0.81,0.0,2.6,3.6,0.1,6.8
20120115,1,3,1.5,5.2,0.88,0.0,6.4,1.1,-3.6,5.5
20120116,1,2,1.3,4.6,0.81,0.0,7.3,-1.2,-4.6,5.5
20120117,1,3,2.4,7.3,0.78,0.0,6.8,-0.4,-5.3,4.5
20120118,1,5,5.1,11.0,0.83,0.67,1.3,1.7,-2.1,4.8
20120119,1,7,5.0,11.6,0.94,1.49,0.0,6.8,4.7,10.2
20120120,1,6,5.0,24.2,0.88,1.09,0.5,3.2,-0.1,6.5
20120121,1,8,6.4,14.7,0.9,0.71,0.0,6.0,-0.3,10.0
20120122,1,7,7.8,20.4,0.78,0.1,0.0,6.6,4.4,9.4
20120123,1,6,4.4,14.2,0.86,0.21,0.8,4.8,1.8,7.6
20120124,1,6,2.7,5.3,0.93,0.0,0.8,2.5,-1.0,5.0
20120125,1,6,4.9,12.1,0.82,0.0,2.2,2.8,-1.3,5.3
20120126,1,7,7.9,15.7,0.78,0.01,0.5,3.1,2.3,5.0
20120127,1,5,4.6,9.4,0.84,0.0,6.2,3.6,1.3,7.8
20120128,1,4,3.0,9.2,0.86,0.0,2.7,1.5,-2.5,4.7
20120129,1,8,3.4,6.8,0.81,0.01,0.0,-0.7,-1.8,0.7
20120130,1,8,2.2,6.1,0.79,0.0,0.0,-0.2,-1.5,1.0
20120131,1,2,4.4,10.5,0.68,0.0,7.6,-2.7,-6.3,-0.3
20120201,2,0,6.2,14.4,0.55,0.0,8.1,-5.7,-8.1,-1.9
20120202,2,0,5.5,11.5,0.51,0.0,8.3,-7.5,-9.8,-4.2
20120203,2,2,1.9,5.3,0.69,0.0,2.4,-8.7,-12.3,-4.2
20120204,2,0,1.6,7.0,0.79,0.0,7.8,-9.1,-13.8,-3.9
20120205,2,5,4.1,9.1,0.54,0.0,7.7,-6.8,-9.5,-3.3
20120206,2,3,2.9,7.2,0.5,0.0,8.1,-6.6,-11.5,-2.6
20120207,2,4,4.4,11.0,0.67,0.0,6.1,-8.9,-13.5,-5.4
20120208,2,4,4.8,11.6,0.64,0.0,6.7,-4.3,-8.2,-1.6
20120209,2,4,2.2,7.6,0.81,0.0,0.5,-5.2,-11.4,-0.4
20120210,2,1,3.6,8.6,0.7,0.0,8.6,-5.2,-8.8,-1.3
20120211,2,1,3.1,10.1,0.7,0.0,8.7,-7.5,-12.9,-2.0
20120212,2,6,1.6,5.0,0.78,0.0,0.1,-5.7,-11.7,-2.2
20120213,2,8,2.8,6.8,0.95,0.24,0.0,0.0,-2.9,2.5
20120214,2,8,3.4,10.1,0.92,0.39,0.0,2.8,0.4,5.3
20120215,2,7,6.2,14.9,0.86,0.03,0.0,4.3,2.1,5.6
20120216,2,7,2.8,7.3,0.94,0.1,0.0,3.8,-1.0,6.7
20120217,2,8,4.0,7.3,0.95,0.04,0.0,5.2,4.2,6.4
20120218,2,8,5.7,14.1,0.9,0.28,0.0,7.2,4.2,9.0
20120219,2,5,4.5,13.4,0.86,0.02,4.5,2.6,-3.9,6.4
20120220,2,4,3.0,7.3,0.86,0.0,4.8,0.1,-4.1,5.2
20120221,2,6,5.0,8.9,0.73,0.0,1.9,3.9,0.2,9.1
20120222,2,6,5.2,11.6,0.71,0.06,4.9,5.6,-0.1,9.5
20120223,2,8,4.6,10.4,0.92,0.02,0.0,7.6,5.0,9.7
20120224,2,8,5.0,9.0,0.96,0.14,0.0,9.2,6.8,10.0
20120225,2,6,3.0,8.8,0.86,0.01,0.7,6.7,1.8,9.9
20120226,2,8,2.6,6.5,0.87,0.04,0.0,5.7,2.8,7.9
20120227,2,7,3.4,8.9,0.86,0.0,0.4,6.3,0.8,10.2
20120228,2,8,3.5,7.0,0.95,0.13,0.0,8.5,6.9,10.0
20120229,2,8,1.6,3.6,0.95,0.0,0.0,10.1,8.7,12.4
20120301,3,8,1.7,4.7,0.95,0.0,0.0,9.5,7.9,11.2
20120302,3,8,2.9,7.8,0.91,0.0,0.0,8.4,5.4,10.5
20120303,3,8,4.2,8.1,0.82,0.0,0.0,9.2,7.6,11.1
20120304,3,8,3.3,10.6,0.87,0.76,0.2,9.1,5.4,12.1
20120305,3,7,7.1,13.9,0.74,0.02,0.6,6.1,3.8,8.4
20120306,3,5,3.7,10.2,0.69,0.0,2.8,6.4,0.9,10.1
20120307,3,6,5.3,15.3,0.82,1.04,0.0,4.0,0.2,8.1
20120308,3,5,3.3,10.5,0.85,0.2,1.9,4.7,-0.4,8.7
20120309,3,6,3.7,9.8,0.79,0.0,3.0,6.6,-1.4,11.8
20120310,3,8,3.3,7.3,0.9,0.07,0.0,8.6,5.9,10.0
20120311,3,7,2.5,6.3,0.82,0.0,0.0,9.6,6.4,12.6
20120312,3,7,1.8,4.4,0.93,0.0,0.0,6.5,1.5,8.6
20120313,3,8,1.9,4.8,0.79,0.0,0.0,8.0,6.9,8.8
20120314,3,5,1.6,4.6,0.77,0.0,2.5,7.2,1.1,10.9
20120315,3,0,3.6,8.9,0.66,0.0,10.6,10.0,1.6,17.4
20120316,3,0,4.1,9.7,0.6,0.0,10.3,13.2,7.6,19.7
20120317,3,7,3.4,10.1,0.79,0.03,0.0,10.3,7.8,13.7
20120318,3,7,3.8,11.9,0.81,0.48,0.0,8.6,3.0,11.0
20120319,3,3,2.2,8.2,0.71,0.0,8.8,6.8,1.8,11.1
20120320,3,4,2.3,6.9,0.7,0.0,8.8,7.2,0.0,14.3
20120321,3,2,2.0,6.3,0.68,0.0,10.7,9.7,1.0,16.9
20120322,3,0,2.6,9.9,0.7,0.0,10.9,12.2,2.1,20.2
20120323,3,0,1.8,5.5,0.68,0.0,10.7,12.7,3.9,20.7
20120324,3,3,2.0,7.2,0.7,0.0,10.5,12.4,3.3,19.7
20120325,3,2,3.0,8.5,0.66,0.0,11.4,12.0,6.1,19.7
20120326,3,2,2.8,8.8,0.61,0.0,11.4,10.8,3.1,18.8
20120327,3,4,2.2,6.9,0.72,0.0,11.0,10.7,1.6,18.5
20120328,3,3,2.1,6.8,0.69,0.0,11.0,11.8,3.4,19.1
20120329,3,6,4.2,11.7,0.76,0.03,1.1,8.4,2.0,12.8
20120330,3,8,5.4,11.2,0.84,0.03,1.0,9.1,7.2,12.3
20120331,3,6,5.3,12.0,0.72,0.0,0.5,7.2,-0.2,9.7
20120401,4,3,2.6,9.0,0.7,0.0,7.5,4.6,-3.3,10.7
20120402,4,6,1.7,4.6,0.77,0.0,1.4,6.6,0.5,12.0
20120403,4,6,1.8,7.0,0.67,0.0,5.1,10.2,2.6,17.0
20120404,4,7,2.5,10.2,0.82,0.08,0.0,9.0,6.2,11.3
20120405,4,8,4.2,10.4,0.79,0.0,0.0,6.7,5.8,7.9
20120406,4,6,2.6,8.3,0.66,0.25,4.6,7.1,4.7,11.0
20120407,4,7,3.6,10.6,0.69,0.0,1.2,5.4,2.4,8.6
20120408,4,5,2.6,9.1,0.54,0.82,9.5,5.9,0.4,9.9
20120409,4,8,5.2,11.0,0.89,1.09,0.0,8.4,5.5,10.8
20120410,4,8,5.6,14.2,0.81,0.44,0.0,10.7,7.6,14.3
20120411,4,6,3.8,10.2,0.73,0.12,6.8,9.5,5.4,14.1
20120412,4,6,2.4,9.0,0.8,0.08,1.5,8.1,4.2,11.1
20120413,4,5,1.7,6.0,0.82,0.01,5.2,6.8,2.8,12.1
20120414,4,7,2.3,9.7,0.81,0.51,3.2,7.8,2.2,13.2
20120415,4,7,5.2,10.4,0.78,0.0,0.1,6.7,4.0,9.3
20120416,4,3,3.4,9.1,0.66,0.0,5.9,5.4,-0.5,10.6
20120417,4,5,5.3,14.6,0.66,0.1,6.7,6.0,-2.7,13.3
20120418,4,6,5.8,13.7,0.72,0.39,4.6,8.9,4.5,12.4
20120419,4,6,5.1,12.2,0.7,0.05,3.5,10.0,6.2,13.9
20120420,4,5,4.2,12.5,0.7,0.18,6.3,9.8,5.5,15.2
20120421,4,6,4.9,14.9,0.78,0.28,4.3,8.2,4.7,11.5
20120422,4,6,5.0,15.2,0.8,0.31,3.9,8.0,4.9,12.8
20120423,4,5,5.2,14.6,0.69,0.08,4.8,9.4,4.5,14.5
20120424,4,7,3.7,10.4,0.83,0.4,1.7,9.0,7.2,11.5
20120425,4,6,6.2,13.8,0.79,0.64,4.4,10.4,5.7,14.2
20120426,4,7,7.4,18.5,0.68,0.12,1.1,12.4,10.6,15.3
20120427,4,7,4.0,10.7,0.7,0.4,1.8,12.8,9.8,16.6
20120428,4,7,3.3,11.0,0.77,0.0,3.4,17.0,10.3,26.3
20120429,4,7,3.4,12.6,0.76,0.0,3.3,15.8,11.3,21.9
20120430,4,5,3.3,16.6,0.64,0.34,6.3,17.1,7.6,22.1
20120501,5,6,2.8,10.0,0.73,0.0,4.4,16.6,11.9,20.8
20120502,5,7,3.0,7.9,0.87,0.46,0.9,15.1,12.6,20.4
20120503,5,7,3.2,7.3,0.79,0.0,1.4,13.4,10.7,16.1
20120504,5,5,3.9,9.3,0.68,0.51,8.4,14.9,9.2,20.5
20120505,5,8,3.7,9.1,0.9,0.54,0.0,8.5,7.3,9.5
20120506,5,8,3.7,7.7,0.86,0.07,0.0,7.7,6.7,9.4
20120507,5,5,1.8,6.8,0.75,0.0,6.4,9.9,6.4,14.9
20120508,5,5,5.6,11.4,0.62,0.0,5.7,15.7,8.5,21.8
20120509,5,6,4.4,10.1,0.8,0.3,1.4,16.9,14.0,20.4
20120510,5,7,4.9,11.7,0.75,0.02,0.4,20.4,15.0,25.4
20120511,5,6,4.0,10.5,0.77,0.12,0.2,17.0,9.3,20.8
20120512,5,4,3.4,9.0,0.73,0.0,5.2,9.4,2.7,14.0
20120513,5,2,1.4,5.5,0.69,0.0,11.2,7.8,-0.1,14.7
20120514,5,4,3.3,9.8,0.6,0.04,14.5,12.1,3.2,18.9
20120515,5,6,3.8,10.3,0.79,0.56,2.2,9.2,6.5,13.0
20120516,5,4,4.7,13.6,0.72,0.0,6.9,8.3,1.5,14.1
20120517,5,4,2.4,7.9,0.6,0.0,11.8,10.2,0.5,16.1
20120518,5,7,5.7,13.7,0.58,0.0,3.6,14.8,11.9,18.9
20120519,5,6,2.9,8.4,0.69,0.0,8.3,17.2,12.8,23.1
20120520,5,6,2.0,10.7,0.75,0.94,6.0,18.1,12.8,25.5
20120521,5,6,2.5,8.2,0.76,0.0,4.7,18.9,10.3,24.8
20120522,5,2,1.7,5.2,0.74,0.0,12.5,20.9,14.3,27.9
20120523,5,5,2.1,9.1,0.83,0.03,5.8,19.1,15.0,25.7
20120524,5,2,3.5,10.8,0.67,0.0,14.2,21.9,13.8,28.4
20120525,5,1,5.3,13.7,0.46,0.0,15.1,19.2,10.7,24.7
20120526,5,2,3.8,13.8,0.53,0.0,15.1,19.1,9.7,25.7
20120527,5,4,2.2,8.2,0.59,0.0,11.3,18.9,10.6,25.4
20120528,5,1,2.4,8.7,0.64,0.0,13.9,19.6,11.1,26.5
20120529,5,4,2.6,7.6,0.71,0.0,8.8,17.0,10.5,23.4
20120530,5,3,1.9,6.9,0.62,0.0,12.1,17.4,11.9,23.0
20120531,5,7,3.4,13.2,0.79,0.26,0.9,16.7,13.0,21.1
20120601,6,6,3.1,8.7,0.81,0.02,0.4,13.4,9.9,16.0
20120602,6,3,2.0,10.1,0.64,0.09,12.7,13.0,6.4,17.9
20120603,6,8,3.1,7.3,0.9,1.3,0.0,9.7,8.4,11.3
20120604,6,8,3.1,17.3,0.92,0.75,0.0,10.7,7.6,16.5
20120605,6,5,2.6,7.8,0.68,0.07,10.1,11.7,7.0,16.6
20120606,6,7,4.5,10.2,0.8,0.88,2.5,13.8,10.2,18.9
20120607,6,6,4.0,13.6,0.73,0.23,3.3,18.3,14.1,23.5
20120608,6,3,6.3,18.9,0.67,0.3,9.4,16.9,12.0,21.2
20120609,6,3,6.9,15.1,0.66,0.0,7.8,13.8,10.1,18.3
20120610,6,4,2.9,9.0,0.61,0.0,12.1,15.3,8.8,20.8
20120611,6,7,2.5,8.9,0.77,0.28,1.0,15.3,12.5,20.0
20120612,6,7,2.5,7.3,0.9,0.67,1.1,14.5,11.9,18.0
20120613,6,7,2.7,6.4,0.74,0.0,0.4,13.0,10.5,16.5
20120614,6,6,1.6,4.7,0.7,0.0,4.9,14.2,11.0,18.8
20120615,6,7,4.4,12.6,0.79,1.33,0.9,16.3,12.1,21.0
20120616,6,7,4.0,11.7,0.88,0.06,0.6,16.1,13.9,18.9
20120617,6,4,4.3,12.1,0.69,0.0,11.2,16.8,12.2,21.3
20120618,6,5,3.8,13.6,0.76,0.02,5.0,16.7,11.4,21.5
20120619,6,6,1.8,5.7,0.76,0.07,2.2,16.8,11.4,21.0
20120620,6,7,2.3,6.8,0.84,0.05,1.1,17.8,14.4,22.3
20120621,6,7,3.1,17.9,0.8,0.25,2.6,18.8,12.8,23.9
20120622,6,3,5.8,14.6,0.7,0.0,6.8,16.3,12.0,20.5
20120623,6,6,4.6,12.6,0.63,0.0,7.0,16.4,11.6,20.7
20120624,6,6,5.6,16.0,0.8,0.74,0.6,14.8,10.0,17.9
20120625,6,6,5.1,12.9,0.76,0.0,2.5,15.1,10.8,19.5
20120626,6,4,1.7,6.0,0.72,0.0,9.4,15.5,7.1,22.1
20120627,6,7,3.2,8.5,0.84,0.03,1.1,18.6,13.8,22.5
20120628,6,6,4.1,10.1,0.72,0.55,5.4,23.5,15.7,28.9
20120629,6,6,3.6,8.2,0.83,0.69,2.4,20.2,14.7,24.4
20120630,6,3,4.2,9.6,0.69,0.0,9.0,20.5,14.7,26.1
20120701,7,4,4.0,11.6,0.67,0.0,8.7,17.4,9.8,21.9
20120702,7,4,2.0,6.7,0.68,0.0,5.5,16.0,8.0,21.9
20120703,7,5,2.1,6.8,0.67,0.0,7.3,19.7,11.3,25.5
20120704,7,6,2.9,8.7,0.61,0.0,8.6,22.4,17.5,27.1
20120705,7,6,2.8,10.5,0.73,0.33,6.7,22.6,16.7,28.1
20120706,7,5,4.4,10.0,0.68,0.0,3.9,20.7,14.6,25.6
20120707,7,3,2.4,8.0,0.68,0.1,7.4,19.6,13.9,25.3
20120708,7,6,5.6,18.9,0.77,0.78,2.3,18.1,14.8,22.3
20120709,7,5,5.5,11.5,0.73,0.03,7.1,18.1,13.9,23.3
20120710,7,6,3.3,9.8,0.77,0.01,4.2,18.2,14.1,22.2
20120711,7,6,5.0,15.5,0.8,0.95,2.4,15.0,11.1,19.5
20120712,7,4,5.5,14.4,0.71,0.71,6.0,15.3,11.5,19.4
20120713,7,8,4.6,13.6,0.86,0.88,0.9,15.5,13.1,20.1
20120714,7,7,5.1,14.9,0.88,1.92,1.3,14.7,13.0,18.3
20120715,7,7,3.0,11.4,0.84,0.0,1.1,15.1,11.5,20.0
20120716,7,7,5.8,15.1,0.85,0.58,1.2,14.2,11.0,18.0
20120717,7,7,5.5,11.8,0.86,0.35,2.0,17.0,14.5,20.8
20120718,7,7,5.5,13.4,0.73,0.07,3.6,19.1,14.8,24.9
20120719,7,6,6.3,16.0,0.79,0.85,3.0,16.9,13.9,21.2
20120720,7,7,2.1,6.6,0.8,0.01,1.0,15.9,13.7,19.5
20120721,7,5,2.4,8.2,0.71,0.0,5.5,14.7,9.0,19.5
20120722,7,2,1.3,4.6,0.7,0.0,13.3,15.0,7.1,21.6
20120723,7,1,3.2,10.0,0.56,0.0,14.7,19.0,10.8,25.5
20120724,7,3,1.8,6.9,0.64,0.0,14.7,20.9,10.4,28.3
20120725,7,0,1.7,6.0,0.66,0.0,13.5,22.9,13.9,29.9
20120726,7,1,2.2,6.8,0.67,0.0,13.1,23.3,15.9,29.6
20120727,7,4,2.8,14.2,0.71,1.33,8.7,23.5,18.0,30.9
20120728,7,7,2.8,8.4,0.89,0.0,1.0,19.5,17.7,21.8
20120729,7,4,4.9,11.5,0.68,0.49,9.3,17.4,14.3,21.1
20120730,7,5,4.9,17.9,0.75,0.04,7.1,15.1,12.6,20.3
20120731,7,7,3.2,8.9,0.66,0.0,2.8,17.0,12.5,20.3
20120801,8,3,4.5,11.1,0.59,0.0,12.7,22.6,14.2,28.7
20120802,8,5,4.0,10.8,0.71,0.0,3.3,20.6,13.5,23.8
20120803,8,3,3.4,9.2,0.7,0.01,9.3,19.2,12.7,24.6
20120804,8,5,2.9,14.4,0.72,0.11,6.4,19.3,13.9,25.4
20120805,8,6,2.8,9.5,0.79,0.65,4.5,19.0,13.7,24.9
20120806,8,5,5.9,12.6,0.76,0.0,5.1,17.9,15.1,22.0
20120807,8,6,5.4,10.9,0.69,0.0,4.0,17.0,13.3,20.3
20120808,8,4,2.9,8.3,0.76,0.0,8.0,17.0,12.1,21.3
20120809,8,6,2.9,8.3,0.75,0.0,4.4,18.0,11.6,23.0
20120810,8,1,2.1,8.2,0.71,0.0,10.7,15.3,8.4,21.5
20120811,8,1,2.5,8.5,0.72,0.0,11.0,16.0,8.8,22.0
20120812,8,3,3.7,12.1,0.58,0.0,13.9,18.7,10.3,24.8
20120813,8,5,2.2,7.2,0.61,0.0,8.6,20.6,12.0,27.5
20120814,8,6,2.3,12.1,0.69,1.45,6.7,21.0,17.4,27.7
20120815,8,6,3.7,12.3,0.65,0.86,7.4,23.8,17.3,30.5
20120816,8,5,2.6,8.2,0.67,0.0,10.6,20.1,15.4,25.0
20120817,8,5,2.8,8.3,0.59,0.0,11.7,22.4,15.4,28.3
20120818,8,2,4.9,11.1,0.5,0.0,13.5,26.6,19.6,32.5
20120819,8,1,3.9,9.4,0.52,0.0,11.3,29.1,22.6,36.9
20120820,8,5,2.3,7.6,0.75,0.07,5.3,24.2,18.5,29.4
20120821,8,6,1.6,6.2,0.75,0.03,4.8,22.8,17.6,28.6
20120822,8,6,4.1,13.2,0.63,0.0,6.1,19.3,13.9,23.3
20120823,8,3,2.3,7.7,0.63,0.26,13.1,17.6,11.2,24.1
20120824,8,7,2.1,8.2,0.69,0.52,5.7,19.2,14.3,24.6
20120825,8,5,5.7,14.5,0.7,0.13,4.4,19.3,15.8,23.9
20120826,8,6,6.0,15.9,0.86,0.99,0.4,16.1,11.5,18.4
20120827,8,3,3.4,8.4,0.72,0.0,11.1,17.5,10.2,23.7
20120828,8,4,4.3,10.3,0.65,0.0,3.9,19.8,13.0,24.0
20120829,8,4,3.5,14.2,0.71,0.0,9.6,20.1,13.5,27.3
20120830,8,6,3.4,9.6,0.69,0.06,4.1,17.6,13.4,22.4
20120831,8,7,4.1,14.6,0.87,0.28,0.9,13.7,11.7,17.6
20120901,9,3,1.7,5.1,0.73,0.0,8.6,13.7,7.2,19.2
20120902,9,6,2.0,7.1,0.72,0.0,5.8,15.9,8.9,22.3
20120903,9,6,1.2,4.6,0.84,0.0,1.9,16.0,10.6,21.6
20120904,9,2,1.4,5.7,0.75,0.0,12.1,17.4,9.3,25.2
20120905,9,5,3.1,9.1,0.73,0.0,4.4,16.8,13.3,20.5
20120906,9,6,1.5,6.5,0.74,0.0,3.7,13.8,8.5,19.5
20120907,9,1,3.1,8.1,0.72,0.0,11.2,16.4,8.7,24.1
20120908,9,2,1.6,4.9,0.71,0.0,12.1,18.5,11.7,26.7
20120909,9,2,3.7,10.6,0.57,0.0,12.1,21.3,11.6,30.7
20120910,9,4,3.8,8.6,0.59,0.08,5.0,21.5,15.8,27.9
20120911,9,7,3.8,15.3,0.85,0.78,0.0,17.2,9.8,21.4
20120912,9,5,3.4,9.8,0.79,0.08,2.9,12.2,8.5,16.1
20120913,9,7,2.7,7.8,0.87,0.07,0.1,11.8,9.1,15.4
20120914,9,5,5.4,14.0,0.87,0.16,1.6,12.8,9.7,16.3
20120915,9,5,2.8,9.8,0.81,0.0,3.0,14.3,10.6,19.1
20120916,9,2,3.4,8.3,0.77,0.0,10.6,15.5,10.5,22.4
20120917,9,6,2.9,5.9,0.86,0.0,0.9,14.7,11.2,17.7
20120918,9,6,4.0,12.0,0.76,0.02,1.8,14.6,7.3,18.4
20120919,9,3,3.4,12.8,0.76,0.01,6.7,10.9,5.6,16.3
20120920,9,5,3.0,8.0,0.73,0.0,6.2,10.4,4.9,16.1
20120921,9,7,2.8,7.7,0.7,0.07,0.0,11.7,6.4,17.4
20120922,9,4,2.7,9.2,0.78,0.0,5.3,10.7,4.7,16.5
20120923,9,7,3.0,8.9,0.78,0.73,0.3,10.7,3.8,15.8
20120924,9,6,6.7,23.9,0.77,0.47,1.2,16.0,10.0,22.1
20120925,9,7,6.3,13.4,0.78,0.54,0.5,14.1,12.1,16.3
20120926,9,7,5.4,10.6,0.84,0.17,0.1,13.4,11.6,16.1
20120927,9,6,4.9,13.9,0.83,0.25,3.4,13.5,10.7,17.1
20120928,9,4,4.7,10.3,0.78,0.0,3.4,13.3,8.6,17.7
20120929,9,4,3.9,9.9,0.79,0.0,2.9,12.0,4.9,15.7
20120930,9,2,2.9,8.4,0.77,0.0,10.6,10.5,5.3,17.0
20121001,10,3,4.2,8.2,0.71,0.0,10.4,12.8,6.2,19.6
20121002,10,7,4.0,8.9,0.82,0.16,0.0,13.7,11.8,16.1
20121003,10,7,6.2,15.8,0.8,2.14,0.9,14.6,12.1,17.6
20121004,10,6,3.9,12.2,0.87,1.27,2.0,11.4,9.2,14.3
20121005,10,8,5.7,18.2,0.89,0.77,0.0,12.8,9.4,18.3
20121006,10,7,3.8,13.5,0.92,0.47,0.3,12.3,6.1,17.2
20121007,10,5,1.7,7.6,0.87,0.0,5.4,9.6,4.5,15.3
20121008,10,5,3.4,9.6,0.77,0.0,5.6,10.0,2.7,14.7
20121009,10,4,1.9,7.1,0.81,0.0,6.0,9.2,2.7,14.1
20121010,10,4,1.5,5.8,0.82,0.0,6.7,7.1,0.9,14.1
20121011,10,2,3.7,13.7,0.75,0.03,9.5,9.5,1.7,15.5
20121012,10,6,5.9,13.3,0.81,0.88,0.8,11.9,8.1,15.5
20121013,10,6,6.0,15.5,0.81,0.63,0.3,9.9,7.1,14.3
20121014,10,7,4.4,9.5,0.82,0.01,1.2,8.3,5.3,10.4
20121015,10,6,4.3,9.7,0.78,0.09,4.1,9.3,5.1,13.2
20121016,10,4,6.1,13.6,0.85,0.15,1.9,9.1,6.9,12.7
20121017,10,6,6.3,12.9,0.85,0.17,0.0,11.7,7.0,15.7
20121018,10,6,5.4,12.2,0.67,0.0,4.8,17.6,14.8,21.2
20121019,10,4,5.1,9.8,0.61,0.0,7.0,18.8,15.2,22.7
20121020,10,5,2.9,8.6,0.78,0.0,0.0,17.4,11.6,19.5
20121021,10,3,1.9,8.2,0.81,0.0,5.5,16.4,10.8,23.3
20121022,10,1,2.0,6.3,0.69,0.0,8.7,16.4,10.6,23.3
20121023,10,2,1.9,7.0,0.84,0.0,8.0,12.9,9.0,18.5
20121024,10,4,2.3,6.0,0.91,0.0,6.2,11.1,8.0,15.4
20121025,10,8,2.2,6.8,0.91,0.0,0.0,10.2,8.5,11.5
20121026,10,7,3.7,8.5,0.77,0.0,0.0,6.5,3.0,8.6
20121027,10,2,3.7,9.7,0.68,0.0,8.7,2.5,-2.8,6.9
20121028,10,2,2.3,9.0,0.91,0.0,5.6,0.8,-4.7,7.3
20121029,10,8,5.7,10.9,0.87,0.54,0.0,3.8,0.5,7.1
20121030,10,7,3.5,10.2,0.92,0.66,0.1,7.6,5.5,9.4
20121031,10,4,5.3,11.9,0.77,0.0,7.0,8.3,4.3,12.5
20121101,11,6,6.5,14.8,0.76,0.61,0.5,8.1,6.4,10.7
20121102,11,6,6.6,15.1,0.77,0.16,1.0,7.8,4.9,11.3
